pid,trial,bl,tr,condition,period,event
5,1219,57,9,1,2,0
5,1219,57,9,1,3,0
5,1219,57,9,1,4,0
5,1219,57,9,1,5,0
5,1219,57,9,1,6,0
5,1219,57,9,1,7,0
5,1219,57,9,1,8,1
5,1220,57,10,1,1,0
5,1220,57,10,1,2,0
5,1220,57,10,1,3,0
5,1220,57,10,1,4,0
5,1220,57,10,1,5,0
5,1220,57,10,1,6,0
5,1220,57,10,1,7,0
5,1220,57,10,1,8,1
5,1221,57,11,1,1,0
5,1221,57,11,1,2,0
5,1221,57,11,1,3,0
5,1221,57,11,1,4,0
5,1221,57,11,1,5,0
5,1221,57,11,1,6,0
5,1221,57,11,1,7,0
5,1221,57,11,1,8,0
5,1221,57,11,1,9,0
5,1221,57,11,1,10,0
5,1221,57,11,1,11,0
5,1221,57,11,1,12,1
5,1222,57,12,1,1,0
5,1222,57,12,1,2,0
5,1222,57,12,1,3,0
5,1222,57,12,1,4,0
5,1222,57,12,1,5,0
5,1222,57,12,1,6,0
5,1222,57,12,1,7,0
5,1222,57,12,1,8,0
5,1222,57,12,1,9,1
5,1223,57,13,1,1,0
5,1223,57,13,1,2,0
5,1223,57,13,1,3,0
5,1223,57,13,1,4,0
5,1223,57,13,1,5,0
5,1223,57,13,1,6,0
5,1223,57,13,1,7,0
5,1223,57,13,1,8,0
5,1223,57,13,1,9,0
5,1223,57,13,1,10,0
5,1223,57,13,1,11,1
5,1224,57,14,1,1,0
5,1224,57,14,1,2,0
5,1224,57,14,1,3,0
5,1224,57,14,1,4,0
5,1224,57,14,1,5,0
5,1224,57,14,1,6,0
5,1224,57,14,1,7,0
5,1224,57,14,1,8,1
5,1225,57,15,1,1,0
5,1225,57,15,1,2,0
5,1225,57,15,1,3,0
5,1225,57,15,1,4,0
5,1225,57,15,1,5,0
5,1225,57,15,1,6,0
5,1225,57,15,1,7,0
5,1225,57,15,1,8,0
5,1225,57,15,1,9,1
5,1226,57,16,1,1,0
5,1226,57,16,1,2,0
5,1226,57,16,1,3,0
5,1226,57,16,1,4,0
5,1226,57,16,1,5,0
5,1226,57,16,1,6,0
5,1226,57,16,1,7,0
5,1226,57,16,1,8,0
5,1226,57,16,1,9,0
5,1226,57,16,1,10,1
5,1227,57,17,1,1,0
5,1227,57,17,1,2,0
5,1227,57,17,1,3,0
5,1227,57,17,1,4,0
5,1227,57,17,1,5,0
5,1227,57,17,1,6,0
5,1227,57,17,1,7,0
5,1227,57,17,1,8,0
5,1227,57,17,1,9,1
5,1228,57,18,1,1,0
5,1228,57,18,1,2,0
5,1228,57,18,1,3,0
5,1228,57,18,1,4,0
5,1228,57,18,1,5,0
5,1228,57,18,1,6,0
5,1228,57,18,1,7,0
5,1228,57,18,1,8,1
5,1229,57,19,1,1,0
5,1229,57,19,1,2,0
5,1229,57,19,1,3,0
5,1229,57,19,1,4,0
5,1229,57,19,1,5,0
5,1229,57,19,1,6,0
5,1229,57,19,1,7,0
5,1229,57,19,1,8,0
5,1229,57,19,1,9,0
5,1229,57,19,1,10,0
5,1229,57,19,1,11,1
5,1230,57,20,1,1,0
5,1230,57,20,1,2,0
5,1230,57,20,1,3,0
5,1230,57,20,1,4,0
5,1230,57,20,1,5,0
5,1230,57,20,1,6,0
5,1230,57,20,1,7,1
5,1231,57,21,1,1,0
5,1231,57,21,1,2,0
5,1231,57,21,1,3,0
5,1231,57,21,1,4,0
5,1231,57,21,1,5,0
5,1231,57,21,1,6,0
5,1231,57,21,1,7,0
5,1231,57,21,1,8,0
5,1231,57,21,1,9,0
5,1231,57,21,1,10,1
5,1232,57,22,1,1,0
5,1232,57,22,1,2,0
5,1232,57,22,1,3,0
5,1232,57,22,1,4,0
5,1232,57,22,1,5,0
5,1232,57,22,1,6,0
5,1232,57,22,1,7,0
5,1232,57,22,1,8,0
5,1232,57,22,1,9,0
5,1232,57,22,1,10,1
5,1236,58,4,3,1,0
5,1236,58,4,3,2,0
5,1236,58,4,3,3,0
5,1236,58,4,3,4,0
5,1236,58,4,3,5,0
5,1236,58,4,3,6,0
5,1236,58,4,3,7,0
5,1236,58,4,3,8,0
5,1236,58,4,3,9,0
5,1236,58,4,3,10,0
5,1236,58,4,3,11,1
5,1238,58,6,3,1,0
5,1238,58,6,3,2,0
5,1238,58,6,3,3,0
5,1238,58,6,3,4,0
5,1238,58,6,3,5,0
5,1238,58,6,3,6,1
5,1242,58,10,2,1,0
5,1242,58,10,2,2,0
5,1242,58,10,2,3,0
5,1242,58,10,2,4,0
5,1242,58,10,2,5,0
5,1242,58,10,2,6,0
5,1242,58,10,2,7,1
5,1254,58,22,2,1,0
5,1254,58,22,2,2,0
5,1254,58,22,2,3,0
5,1254,58,22,2,4,0
5,1254,58,22,2,5,0
5,1254,58,22,2,6,0
5,1254,58,22,2,7,1
5,1255,59,1,3,1,0
5,1255,59,1,3,2,0
5,1255,59,1,3,3,0
5,1255,59,1,3,4,0
5,1255,59,1,3,5,0
5,1255,59,1,3,6,1
5,1259,59,5,2,1,0
5,1259,59,5,2,2,0
5,1259,59,5,2,3,0
5,1259,59,5,2,4,0
5,1259,59,5,2,5,0
5,1259,59,5,2,6,1
5,1268,59,14,3,1,0
5,1268,59,14,3,2,0
5,1268,59,14,3,3,0
5,1268,59,14,3,4,0
5,1268,59,14,3,5,0
5,1268,59,14,3,6,0
5,1268,59,14,3,7,1
5,1275,59,21,2,1,0
5,1275,59,21,2,2,0
5,1275,59,21,2,3,0
5,1275,59,21,2,4,0
5,1275,59,21,2,5,0
5,1275,59,21,2,6,1
5,1278,60,2,3,1,0
5,1278,60,2,3,2,0
5,1278,60,2,3,3,0
5,1278,60,2,3,4,0
5,1278,60,2,3,5,0
5,1278,60,2,3,6,1
5,1279,60,3,2,1,0
5,1279,60,3,2,2,0
5,1279,60,3,2,3,0
5,1279,60,3,2,4,0
5,1279,60,3,2,5,0
5,1279,60,3,2,6,0
5,1279,60,3,2,7,0
5,1279,60,3,2,8,0
5,1279,60,3,2,9,0
5,1279,60,3,2,10,0
5,1279,60,3,2,11,1
5,1287,60,11,2,1,0
5,1287,60,11,2,2,0
5,1287,60,11,2,3,0
5,1287,60,11,2,4,0
5,1287,60,11,2,5,0
5,1287,60,11,2,6,0
5,1287,60,11,2,7,0
5,1287,60,11,2,8,0
5,1287,60,11,2,9,1
5,1293,60,17,3,1,0
5,1293,60,17,3,2,0
5,1293,60,17,3,3,0
5,1293,60,17,3,4,0
5,1293,60,17,3,5,0
5,1293,60,17,3,6,1
5,1308,61,10,3,1,0
5,1308,61,10,3,2,0
5,1308,61,10,3,3,0
5,1308,61,10,3,4,0
5,1308,61,10,3,5,0
5,1308,61,10,3,6,0
5,1308,61,10,3,7,0
5,1308,61,10,3,8,1
5,1309,61,11,2,1,0
5,1309,61,11,2,2,0
5,1309,61,11,2,3,0
5,1309,61,11,2,4,0
5,1309,61,11,2,5,0
5,1309,61,11,2,6,0
5,1309,61,11,2,7,1
5,1318,61,20,3,1,0
5,1318,61,20,3,2,0
5,1318,61,20,3,3,0
5,1318,61,20,3,4,0
5,1318,61,20,3,5,0
5,1318,61,20,3,6,0
5,1318,61,20,3,7,0
5,1318,61,20,3,8,0
5,1318,61,20,3,9,0
5,1318,61,20,3,10,0
5,1318,61,20,3,11,0
5,1318,61,20,3,12,0
5,1318,61,20,3,13,1
5,1320,61,22,2,1,0
5,1320,61,22,2,2,0
5,1320,61,22,2,3,0
5,1320,61,22,2,4,0
5,1320,61,22,2,5,0
5,1320,61,22,2,6,0
5,1320,61,22,2,7,0
5,1320,61,22,2,8,0
5,1320,61,22,2,9,1
5,1323,62,3,3,1,0
5,1323,62,3,3,2,0
5,1323,62,3,3,3,0
5,1323,62,3,3,4,0
5,1323,62,3,3,5,0
5,1323,62,3,3,6,1
5,1325,62,5,2,1,0
5,1325,62,5,2,2,0
5,1325,62,5,2,3,0
5,1325,62,5,2,4,0
5,1325,62,5,2,5,0
5,1325,62,5,2,6,1
5,1334,62,14,3,1,0
5,1334,62,14,3,2,0
5,1334,62,14,3,3,0
5,1334,62,14,3,4,0
5,1334,62,14,3,5,0
5,1334,62,14,3,6,1
5,1336,62,16,2,1,0
5,1336,62,16,2,2,0
5,1336,62,16,2,3,0
5,1336,62,16,2,4,0
5,1336,62,16,2,5,0
5,1336,62,16,2,6,0
5,1336,62,16,2,7,0
5,1336,62,16,2,8,0
5,1336,62,16,2,9,0
5,1336,62,16,2,10,0
5,1336,62,16,2,11,0
5,1336,62,16,2,12,0
5,1336,62,16,2,13,0
5,1336,62,16,2,14,0
5,1336,62,16,2,15,0
5,1351,63,9,3,1,0
5,1351,63,9,3,2,0
5,1351,63,9,3,3,0
5,1351,63,9,3,4,0
5,1351,63,9,3,5,0
5,1351,63,9,3,6,0
5,1351,63,9,3,7,1
5,1354,63,12,2,1,0
5,1354,63,12,2,2,0
5,1354,63,12,2,3,0
5,1354,63,12,2,4,0
5,1354,63,12,2,5,0
5,1354,63,12,2,6,1
5,1357,63,15,2,1,0
5,1357,63,15,2,2,0
5,1357,63,15,2,3,0
5,1357,63,15,2,4,0
5,1357,63,15,2,5,0
5,1357,63,15,2,6,0
5,1357,63,15,2,7,1
5,1363,63,21,3,1,0
5,1363,63,21,3,2,0
5,1363,63,21,3,3,0
5,1363,63,21,3,4,0
5,1363,63,21,3,5,0
5,1363,63,21,3,6,0
5,1363,63,21,3,7,0
5,1363,63,21,3,8,0
5,1363,63,21,3,9,0
5,1363,63,21,3,10,0
5,1363,63,21,3,11,1
5,1365,64,1,1,1,0
5,1365,64,1,1,2,0
5,1365,64,1,1,3,0
5,1365,64,1,1,4,0
5,1365,64,1,1,5,0
5,1365,64,1,1,6,0
5,1365,64,1,1,7,0
5,1365,64,1,1,8,0
5,1365,64,1,1,9,0
5,1365,64,1,1,10,0
5,1365,64,1,1,11,1
5,1366,64,2,1,1,0
5,1366,64,2,1,2,0
5,1366,64,2,1,3,0
5,1366,64,2,1,4,0
5,1366,64,2,1,5,0
5,1366,64,2,1,6,0
5,1366,64,2,1,7,0
5,1366,64,2,1,8,0
5,1366,64,2,1,9,0
5,1366,64,2,1,10,1
5,1367,64,3,1,1,0
5,1367,64,3,1,2,0
5,1367,64,3,1,3,0
5,1367,64,3,1,4,0
5,1367,64,3,1,5,0
5,1367,64,3,1,6,0
5,1367,64,3,1,7,0
5,1367,64,3,1,8,0
5,1367,64,3,1,9,1
5,1368,64,4,1,1,0
5,1368,64,4,1,2,0
5,1368,64,4,1,3,0
5,1368,64,4,1,4,0
5,1368,64,4,1,5,0
5,1368,64,4,1,6,0
5,1368,64,4,1,7,0
5,1368,64,4,1,8,0
5,1368,64,4,1,9,0
5,1368,64,4,1,10,1
5,1369,64,5,1,1,0
5,1369,64,5,1,2,0
5,1369,64,5,1,3,0
5,1369,64,5,1,4,0
5,1369,64,5,1,5,0
5,1369,64,5,1,6,0
5,1369,64,5,1,7,0
5,1369,64,5,1,8,0
5,1369,64,5,1,9,0
5,1369,64,5,1,10,1
5,1370,64,6,1,1,0
5,1370,64,6,1,2,0
5,1370,64,6,1,3,0
5,1370,64,6,1,4,0
5,1370,64,6,1,5,0
5,1370,64,6,1,6,0
5,1370,64,6,1,7,0
5,1370,64,6,1,8,0
5,1370,64,6,1,9,0
5,1370,64,6,1,10,1
5,1371,64,7,1,1,0
5,1371,64,7,1,2,0
5,1371,64,7,1,3,0
5,1371,64,7,1,4,0
5,1371,64,7,1,5,0
5,1371,64,7,1,6,0
5,1371,64,7,1,7,0
5,1371,64,7,1,8,0
5,1371,64,7,1,9,0
5,1371,64,7,1,10,1
5,1372,64,8,1,1,0
5,1372,64,8,1,2,0
5,1372,64,8,1,3,0
5,1372,64,8,1,4,0
5,1372,64,8,1,5,0
5,1372,64,8,1,6,0
5,1372,64,8,1,7,0
5,1372,64,8,1,8,0
5,1372,64,8,1,9,1
5,1373,64,9,1,1,0
5,1373,64,9,1,2,0
5,1373,64,9,1,3,0
5,1373,64,9,1,4,0
5,1373,64,9,1,5,0
5,1373,64,9,1,6,0
5,1373,64,9,1,7,0
5,1373,64,9,1,8,0
5,1373,64,9,1,9,0
5,1373,64,9,1,10,1
5,1374,64,10,1,1,0
5,1374,64,10,1,2,0
5,1374,64,10,1,3,0
5,1374,64,10,1,4,0
5,1374,64,10,1,5,0
5,1374,64,10,1,6,0
5,1374,64,10,1,7,0
5,1374,64,10,1,8,0
5,1374,64,10,1,9,0
5,1374,64,10,1,10,1
5,1375,64,11,1,1,0
5,1375,64,11,1,2,0
5,1375,64,11,1,3,0
5,1375,64,11,1,4,0
5,1375,64,11,1,5,0
5,1375,64,11,1,6,0
5,1375,64,11,1,7,0
5,1375,64,11,1,8,1
5,1376,64,12,1,1,0
5,1376,64,12,1,2,0
5,1376,64,12,1,3,0
5,1376,64,12,1,4,0
5,1376,64,12,1,5,0
5,1376,64,12,1,6,0
5,1376,64,12,1,7,0
5,1376,64,12,1,8,0
5,1376,64,12,1,9,0
5,1376,64,12,1,10,1
5,1377,64,13,1,1,0
5,1377,64,13,1,2,0
5,1377,64,13,1,3,0
5,1377,64,13,1,4,0
5,1377,64,13,1,5,0
5,1377,64,13,1,6,0
5,1377,64,13,1,7,0
5,1377,64,13,1,8,0
5,1377,64,13,1,9,1
5,1378,64,14,1,1,0
5,1378,64,14,1,2,0
5,1378,64,14,1,3,0
5,1378,64,14,1,4,0
5,1378,64,14,1,5,0
5,1378,64,14,1,6,0
5,1378,64,14,1,7,0
5,1378,64,14,1,8,0
5,1378,64,14,1,9,1
5,1379,64,15,1,1,0
5,1379,64,15,1,2,0
5,1379,64,15,1,3,0
5,1379,64,15,1,4,0
5,1379,64,15,1,5,0
5,1379,64,15,1,6,0
5,1379,64,15,1,7,0
5,1379,64,15,1,8,0
5,1379,64,15,1,9,1
5,1380,64,16,1,1,0
5,1380,64,16,1,2,0
5,1380,64,16,1,3,0
5,1380,64,16,1,4,0
5,1380,64,16,1,5,0
5,1380,64,16,1,6,0
5,1380,64,16,1,7,0
5,1380,64,16,1,8,1
5,1381,64,17,1,1,0
5,1381,64,17,1,2,0
5,1381,64,17,1,3,0
5,1381,64,17,1,4,0
5,1381,64,17,1,5,0
5,1381,64,17,1,6,1
5,1382,64,18,1,1,0
5,1382,64,18,1,2,0
5,1382,64,18,1,3,0
5,1382,64,18,1,4,0
5,1382,64,18,1,5,0
5,1382,64,18,1,6,0
5,1382,64,18,1,7,0
5,1382,64,18,1,8,1
5,1383,64,19,1,1,0
5,1383,64,19,1,2,0
5,1383,64,19,1,3,0
5,1383,64,19,1,4,0
5,1383,64,19,1,5,0
5,1383,64,19,1,6,0
5,1383,64,19,1,7,0
5,1383,64,19,1,8,0
5,1383,64,19,1,9,0
5,1383,64,19,1,10,1
5,1384,64,20,1,1,0
5,1384,64,20,1,2,0
5,1384,64,20,1,3,0
5,1384,64,20,1,4,0
5,1384,64,20,1,5,0
5,1384,64,20,1,6,0
5,1384,64,20,1,7,0
5,1384,64,20,1,8,0
5,1384,64,20,1,9,0
5,1384,64,20,1,10,0
5,1384,64,20,1,11,1
5,1385,64,21,1,1,0
5,1385,64,21,1,2,0
5,1385,64,21,1,3,0
5,1385,64,21,1,4,0
5,1385,64,21,1,5,0
5,1385,64,21,1,6,0
5,1385,64,21,1,7,0
5,1385,64,21,1,8,0
5,1385,64,21,1,9,0
5,1385,64,21,1,10,0
5,1385,64,21,1,11,0
5,1385,64,21,1,12,0
5,1385,64,21,1,13,1
5,1386,64,22,1,1,0
5,1386,64,22,1,2,0
5,1386,64,22,1,3,0
5,1386,64,22,1,4,0
5,1386,64,22,1,5,0
5,1386,64,22,1,6,0
5,1386,64,22,1,7,0
5,1386,64,22,1,8,0
5,1386,64,22,1,9,1
5,1392,65,6,3,1,0
5,1392,65,6,3,2,0
5,1392,65,6,3,3,0
5,1392,65,6,3,4,0
5,1392,65,6,3,5,0
5,1392,65,6,3,6,0
5,1392,65,6,3,7,0
5,1392,65,6,3,8,0
5,1392,65,6,3,9,1
5,1394,65,8,2,1,0
5,1394,65,8,2,2,0
5,1394,65,8,2,3,0
5,1394,65,8,2,4,0
5,1394,65,8,2,5,0
5,1394,65,8,2,6,0
5,1394,65,8,2,7,1
5,1395,65,9,2,1,0
5,1395,65,9,2,2,0
5,1395,65,9,2,3,0
5,1395,65,9,2,4,0
5,1395,65,9,2,5,1
5,1402,65,16,3,1,0
5,1402,65,16,3,2,0
5,1402,65,16,3,3,0
5,1402,65,16,3,4,0
5,1402,65,16,3,5,0
5,1402,65,16,3,6,1
5,1409,66,1,2,1,0
5,1409,66,1,2,2,0
5,1409,66,1,2,3,0
5,1409,66,1,2,4,0
5,1409,66,1,2,5,1
5,1412,66,4,2,1,0
5,1412,66,4,2,2,0
5,1412,66,4,2,3,0
5,1412,66,4,2,4,0
5,1412,66,4,2,5,1
5,1414,66,6,3,1,0
5,1414,66,6,3,2,0
5,1414,66,6,3,3,0
5,1414,66,6,3,4,0
5,1414,66,6,3,5,0
5,1414,66,6,3,6,0
5,1414,66,6,3,7,0
5,1414,66,6,3,8,0
5,1414,66,6,3,9,0
5,1414,66,6,3,10,0
5,1414,66,6,3,11,0
5,1414,66,6,3,12,0
5,1414,66,6,3,13,0
5,1414,66,6,3,14,1
5,1426,66,18,3,1,0
5,1426,66,18,3,2,0
5,1426,66,18,3,3,0
5,1426,66,18,3,4,0
5,1426,66,18,3,5,0
5,1426,66,18,3,6,0
5,1426,66,18,3,7,1
5,1438,67,8,2,1,0
5,1438,67,8,2,2,0
5,1438,67,8,2,3,0
5,1438,67,8,2,4,0
5,1438,67,8,2,5,0
5,1438,67,8,2,6,0
5,1438,67,8,2,7,1
5,1445,67,15,2,1,0
5,1445,67,15,2,2,0
5,1445,67,15,2,3,0
5,1445,67,15,2,4,0
5,1445,67,15,2,5,0
5,1445,67,15,2,6,0
5,1445,67,15,2,7,0
5,1445,67,15,2,8,0
5,1445,67,15,2,9,0
5,1445,67,15,2,10,1
5,1451,67,21,3,1,0
5,1451,67,21,3,2,0
5,1451,67,21,3,3,0
5,1451,67,21,3,4,0
5,1451,67,21,3,5,0
5,1451,67,21,3,6,0
5,1451,67,21,3,7,1
5,1452,67,22,3,1,0
5,1452,67,22,3,2,0
5,1452,67,22,3,3,0
5,1452,67,22,3,4,0
5,1452,67,22,3,5,0
5,1452,67,22,3,6,0
5,1452,67,22,3,7,1
5,1454,68,2,2,1,0
5,1454,68,2,2,2,0
5,1454,68,2,2,3,0
5,1454,68,2,2,4,0
5,1454,68,2,2,5,0
5,1454,68,2,2,6,0
5,1454,68,2,2,7,0
5,1454,68,2,2,8,0
5,1454,68,2,2,9,1
5,1455,68,3,3,1,0
5,1455,68,3,3,2,0
5,1455,68,3,3,3,0
5,1455,68,3,3,4,0
5,1455,68,3,3,5,0
5,1455,68,3,3,6,0
5,1455,68,3,3,7,0
5,1455,68,3,3,8,0
5,1455,68,3,3,9,0
5,1455,68,3,3,10,0
5,1455,68,3,3,11,1
5,1466,68,14,2,1,0
5,1466,68,14,2,2,0
5,1466,68,14,2,3,0
5,1466,68,14,2,4,0
5,1466,68,14,2,5,0
5,1466,68,14,2,6,0
5,1466,68,14,2,7,0
5,1466,68,14,2,8,1
5,1467,68,15,3,1,0
5,1467,68,15,3,2,0
5,1467,68,15,3,3,0
5,1467,68,15,3,4,0
5,1467,68,15,3,5,0
5,1467,68,15,3,6,0
5,1467,68,15,3,7,0
5,1467,68,15,3,8,0
5,1467,68,15,3,9,1
5,1476,69,2,2,1,0
5,1476,69,2,2,2,0
5,1476,69,2,2,3,0
5,1476,69,2,2,4,0
5,1476,69,2,2,5,1
5,1485,69,11,3,1,0
5,1485,69,11,3,2,0
5,1485,69,11,3,3,0
5,1485,69,11,3,4,0
5,1485,69,11,3,5,0
5,1485,69,11,3,6,0
5,1485,69,11,3,7,0
5,1485,69,11,3,8,1
5,1492,69,18,3,1,0
5,1492,69,18,3,2,0
5,1492,69,18,3,3,0
5,1492,69,18,3,4,0
5,1492,69,18,3,5,0
5,1492,69,18,3,6,0
5,1492,69,18,3,7,1
5,1494,69,20,2,1,0
5,1494,69,20,2,2,0
5,1494,69,20,2,3,0
5,1494,69,20,2,4,0
5,1494,69,20,2,5,0
5,1494,69,20,2,6,0
5,1494,69,20,2,7,0
5,1494,69,20,2,8,1
5,1510,70,14,2,1,0
5,1510,70,14,2,2,0
5,1510,70,14,2,3,0
5,1510,70,14,2,4,0
5,1510,70,14,2,5,0
5,1510,70,14,2,6,0
5,1510,70,14,2,7,1
5,1511,70,15,2,1,0
5,1511,70,15,2,2,0
5,1511,70,15,2,3,0
5,1511,70,15,2,4,0
5,1511,70,15,2,5,0
5,1511,70,15,2,6,0
5,1511,70,15,2,7,0
5,1511,70,15,2,8,1
5,1512,70,16,3,1,0
5,1512,70,16,3,2,0
5,1512,70,16,3,3,0
5,1512,70,16,3,4,0
5,1512,70,16,3,5,0
5,1512,70,16,3,6,1
5,1513,70,17,3,1,0
5,1513,70,17,3,2,0
5,1513,70,17,3,3,0
5,1513,70,17,3,4,0
5,1513,70,17,3,5,0
5,1513,70,17,3,6,0
5,1513,70,17,3,7,0
5,1513,70,17,3,8,0
5,1513,70,17,3,9,0
5,1513,70,17,3,10,0
5,1513,70,17,3,11,1
5,1519,71,1,1,1,0
5,1519,71,1,1,2,0
5,1519,71,1,1,3,0
5,1519,71,1,1,4,0
5,1519,71,1,1,5,0
5,1519,71,1,1,6,0
5,1519,71,1,1,7,0
5,1519,71,1,1,8,0
5,1519,71,1,1,9,0
5,1519,71,1,1,10,0
5,1519,71,1,1,11,1
5,1520,71,2,1,1,0
5,1520,71,2,1,2,0
5,1520,71,2,1,3,0
5,1520,71,2,1,4,0
5,1520,71,2,1,5,0
5,1520,71,2,1,6,0
5,1520,71,2,1,7,0
5,1520,71,2,1,8,0
5,1520,71,2,1,9,0
5,1520,71,2,1,10,0
5,1520,71,2,1,11,0
5,1520,71,2,1,12,0
5,1520,71,2,1,13,0
5,1520,71,2,1,14,0
5,1520,71,2,1,15,0
5,1521,71,3,1,1,0
5,1521,71,3,1,2,0
5,1521,71,3,1,3,0
5,1521,71,3,1,4,0
5,1521,71,3,1,5,0
5,1521,71,3,1,6,0
5,1521,71,3,1,7,0
5,1521,71,3,1,8,0
5,1521,71,3,1,9,0
5,1521,71,3,1,10,0
5,1521,71,3,1,11,1
5,1522,71,4,1,1,0
5,1522,71,4,1,2,0
5,1522,71,4,1,3,0
5,1522,71,4,1,4,0
5,1522,71,4,1,5,0
5,1522,71,4,1,6,0
5,1522,71,4,1,7,0
5,1522,71,4,1,8,0
5,1522,71,4,1,9,0
5,1522,71,4,1,10,0
5,1522,71,4,1,11,1
5,1523,71,5,1,1,0
5,1523,71,5,1,2,0
5,1523,71,5,1,3,0
5,1523,71,5,1,4,0
5,1523,71,5,1,5,0
5,1523,71,5,1,6,0
5,1523,71,5,1,7,0
5,1523,71,5,1,8,0
5,1523,71,5,1,9,1
5,1524,71,6,1,1,0
5,1524,71,6,1,2,0
5,1524,71,6,1,3,0
5,1524,71,6,1,4,0
5,1524,71,6,1,5,0
5,1524,71,6,1,6,0
5,1524,71,6,1,7,0
5,1524,71,6,1,8,0
5,1524,71,6,1,9,1
5,1525,71,7,1,1,0
5,1525,71,7,1,2,0
5,1525,71,7,1,3,0
5,1525,71,7,1,4,0
5,1525,71,7,1,5,0
5,1525,71,7,1,6,0
5,1525,71,7,1,7,0
5,1525,71,7,1,8,1
5,1526,71,8,1,1,0
5,1526,71,8,1,2,0
5,1526,71,8,1,3,0
5,1526,71,8,1,4,0
5,1526,71,8,1,5,0
5,1526,71,8,1,6,0
5,1526,71,8,1,7,0
5,1526,71,8,1,8,0
5,1526,71,8,1,9,0
5,1526,71,8,1,10,0
5,1526,71,8,1,11,0
5,1526,71,8,1,12,0
5,1526,71,8,1,13,1
5,1527,71,9,1,1,0
5,1527,71,9,1,2,0
5,1527,71,9,1,3,0
5,1527,71,9,1,4,0
5,1527,71,9,1,5,0
5,1527,71,9,1,6,0
5,1527,71,9,1,7,0
5,1527,71,9,1,8,0
5,1527,71,9,1,9,0
5,1527,71,9,1,10,0
5,1527,71,9,1,11,0
5,1527,71,9,1,12,1
5,1528,71,10,1,1,0
5,1528,71,10,1,2,0
5,1528,71,10,1,3,0
5,1528,71,10,1,4,0
5,1528,71,10,1,5,0
5,1528,71,10,1,6,0
5,1528,71,10,1,7,0
5,1528,71,10,1,8,1
5,1529,71,11,1,1,0
5,1529,71,11,1,2,0
5,1529,71,11,1,3,0
5,1529,71,11,1,4,0
5,1529,71,11,1,5,0
5,1529,71,11,1,6,0
5,1529,71,11,1,7,0
5,1529,71,11,1,8,0
5,1529,71,11,1,9,0
5,1529,71,11,1,10,1
5,1530,71,12,1,1,0
5,1530,71,12,1,2,0
5,1530,71,12,1,3,0
5,1530,71,12,1,4,0
5,1530,71,12,1,5,0
5,1530,71,12,1,6,0
5,1530,71,12,1,7,0
5,1530,71,12,1,8,0
5,1530,71,12,1,9,0
5,1530,71,12,1,10,1
5,1531,71,13,1,1,0
5,1531,71,13,1,2,0
5,1531,71,13,1,3,0
5,1531,71,13,1,4,0
5,1531,71,13,1,5,0
5,1531,71,13,1,6,0
5,1531,71,13,1,7,0
5,1531,71,13,1,8,0
5,1531,71,13,1,9,0
5,1531,71,13,1,10,1
5,1532,71,14,1,1,0
5,1532,71,14,1,2,0
5,1532,71,14,1,3,0
5,1532,71,14,1,4,0
5,1532,71,14,1,5,0
5,1532,71,14,1,6,0
5,1532,71,14,1,7,0
5,1532,71,14,1,8,0
5,1532,71,14,1,9,0
5,1532,71,14,1,10,0
5,1532,71,14,1,11,1
5,1533,71,15,1,1,0
5,1533,71,15,1,2,0
5,1533,71,15,1,3,0
5,1533,71,15,1,4,0
5,1533,71,15,1,5,0
5,1533,71,15,1,6,0
5,1533,71,15,1,7,0
5,1533,71,15,1,8,0
5,1533,71,15,1,9,0
5,1533,71,15,1,10,1
5,1534,71,16,1,1,0
5,1534,71,16,1,2,0
5,1534,71,16,1,3,0
5,1534,71,16,1,4,0
5,1534,71,16,1,5,0
5,1534,71,16,1,6,0
5,1534,71,16,1,7,0
5,1534,71,16,1,8,0
5,1534,71,16,1,9,0
5,1534,71,16,1,10,0
5,1534,71,16,1,11,1
5,1535,71,17,1,1,0
5,1535,71,17,1,2,0
5,1535,71,17,1,3,0
5,1535,71,17,1,4,0
5,1535,71,17,1,5,0
5,1535,71,17,1,6,0
5,1535,71,17,1,7,0
5,1535,71,17,1,8,0
5,1535,71,17,1,9,0
5,1535,71,17,1,10,0
5,1535,71,17,1,11,0
5,1535,71,17,1,12,1
5,1536,71,18,1,1,0
5,1536,71,18,1,2,0
5,1536,71,18,1,3,0
5,1536,71,18,1,4,0
5,1536,71,18,1,5,0
5,1536,71,18,1,6,0
5,1536,71,18,1,7,0
5,1536,71,18,1,8,0
5,1536,71,18,1,9,1
5,1537,71,19,1,1,0
5,1537,71,19,1,2,0
5,1537,71,19,1,3,0
5,1537,71,19,1,4,0
5,1537,71,19,1,5,0
5,1537,71,19,1,6,0
5,1537,71,19,1,7,0
5,1537,71,19,1,8,0
5,1537,71,19,1,9,1
5,1538,71,20,1,1,0
5,1538,71,20,1,2,0
5,1538,71,20,1,3,0
5,1538,71,20,1,4,0
5,1538,71,20,1,5,0
5,1538,71,20,1,6,0
5,1538,71,20,1,7,0
5,1538,71,20,1,8,0
5,1538,71,20,1,9,0
5,1538,71,20,1,10,0
5,1538,71,20,1,11,1
5,1539,71,21,1,1,0
5,1539,71,21,1,2,0
5,1539,71,21,1,3,0
5,1539,71,21,1,4,0
5,1539,71,21,1,5,0
5,1539,71,21,1,6,0
5,1539,71,21,1,7,0
5,1539,71,21,1,8,0
5,1539,71,21,1,9,0
