pid,trial,condition,period,event
1,1427,3,4,0
1,1427,3,5,0
1,1427,3,6,0
1,1427,3,7,0
1,1427,3,8,0
1,1427,3,9,0
1,1427,3,10,0
1,1427,3,11,0
1,1427,3,12,1
1,1428,2,1,0
1,1428,2,2,0
1,1428,2,3,0
1,1428,2,4,0
1,1428,2,5,0
1,1428,2,6,0
1,1428,2,7,0
1,1428,2,8,0
1,1428,2,9,1
1,1429,3,1,0
1,1429,3,2,0
1,1429,3,3,0
1,1429,3,4,0
1,1429,3,5,0
1,1429,3,6,0
1,1429,3,7,0
1,1429,3,8,0
1,1429,3,9,0
1,1429,3,10,1
1,1430,2,1,0
1,1430,2,2,0
1,1430,2,3,0
1,1430,2,4,0
1,1430,2,5,0
1,1430,2,6,0
1,1430,2,7,0
1,1430,2,8,0
1,1430,2,9,1
1,1431,3,1,0
1,1431,3,2,0
1,1431,3,3,0
1,1431,3,4,0
1,1431,3,5,0
1,1431,3,6,0
1,1431,3,7,0
1,1431,3,8,0
1,1431,3,9,0
1,1431,3,10,0
1,1431,3,11,0
1,1431,3,12,1
1,1432,2,1,0
1,1432,2,2,0
1,1432,2,3,0
1,1432,2,4,0
1,1432,2,5,0
1,1432,2,6,0
1,1432,2,7,0
1,1432,2,8,0
1,1432,2,9,1
1,1433,3,1,0
1,1433,3,2,0
1,1433,3,3,0
1,1433,3,4,0
1,1433,3,5,0
1,1433,3,6,0
1,1433,3,7,0
1,1433,3,8,0
1,1433,3,9,0
1,1433,3,10,0
1,1433,3,11,1
1,1434,2,1,0
1,1434,2,2,0
1,1434,2,3,0
1,1434,2,4,0
1,1434,2,5,0
1,1434,2,6,0
1,1434,2,7,0
1,1434,2,8,0
1,1434,2,9,1
1,1435,3,1,0
1,1435,3,2,0
1,1435,3,3,0
1,1435,3,4,0
1,1435,3,5,0
1,1435,3,6,0
1,1435,3,7,0
1,1435,3,8,0
1,1435,3,9,0
1,1435,3,10,0
1,1435,3,11,1
1,1436,2,1,0
1,1436,2,2,0
1,1436,2,3,0
1,1436,2,4,0
1,1436,2,5,0
1,1436,2,6,0
1,1436,2,7,0
1,1436,2,8,0
1,1436,2,9,1
1,1437,3,1,0
1,1437,3,2,0
1,1437,3,3,0
1,1437,3,4,0
1,1437,3,5,0
1,1437,3,6,0
1,1437,3,7,0
1,1437,3,8,0
1,1437,3,9,0
1,1437,3,10,1
1,1438,2,1,0
1,1438,2,2,0
1,1438,2,3,0
1,1438,2,4,0
1,1438,2,5,0
1,1438,2,6,0
1,1438,2,7,0
1,1438,2,8,0
1,1438,2,9,1
1,1439,3,1,0
1,1439,3,2,0
1,1439,3,3,0
1,1439,3,4,0
1,1439,3,5,0
1,1439,3,6,0
1,1439,3,7,0
1,1439,3,8,0
1,1439,3,9,0
1,1439,3,10,1
1,1440,2,1,0
1,1440,2,2,0
1,1440,2,3,0
1,1440,2,4,0
1,1440,2,5,0
1,1440,2,6,0
1,1440,2,7,0
1,1440,2,8,1
1,1441,2,1,0
1,1441,2,2,0
1,1441,2,3,0
1,1441,2,4,0
1,1441,2,5,0
1,1441,2,6,0
1,1441,2,7,0
1,1441,2,8,0
1,1441,2,9,1
1,1442,3,1,0
1,1442,3,2,0
1,1442,3,3,0
1,1442,3,4,0
1,1442,3,5,0
1,1442,3,6,0
1,1442,3,7,0
1,1442,3,8,0
1,1442,3,9,0
1,1442,3,10,1
1,1443,3,1,0
1,1443,3,2,0
1,1443,3,3,0
1,1443,3,4,0
1,1443,3,5,0
1,1443,3,6,0
1,1443,3,7,0
1,1443,3,8,0
1,1443,3,9,0
1,1443,3,10,0
1,1443,3,11,1
1,1444,2,1,0
1,1444,2,2,0
1,1444,2,3,0
1,1444,2,4,0
1,1444,2,5,0
1,1444,2,6,0
1,1444,2,7,1
1,1445,2,1,0
1,1445,2,2,0
1,1445,2,3,0
1,1445,2,4,0
1,1445,2,5,0
1,1445,2,6,0
1,1445,2,7,0
1,1445,2,8,0
1,1445,2,9,1
1,1446,3,1,0
1,1446,3,2,0
1,1446,3,3,0
1,1446,3,4,0
1,1446,3,5,0
1,1446,3,6,0
1,1446,3,7,0
1,1446,3,8,0
1,1446,3,9,0
1,1446,3,10,1
1,1447,3,1,0
1,1447,3,2,0
1,1447,3,3,0
1,1447,3,4,0
1,1447,3,5,0
1,1447,3,6,0
1,1447,3,7,0
1,1447,3,8,0
1,1447,3,9,0
1,1447,3,10,0
1,1447,3,11,0
1,1447,3,12,0
1,1447,3,13,0
1,1447,3,14,0
1,1447,3,15,1
1,1448,1,1,0
1,1448,1,2,0
1,1448,1,3,0
1,1448,1,4,0
1,1448,1,5,0
1,1448,1,6,0
1,1448,1,7,0
1,1448,1,8,0
1,1448,1,9,1
1,1449,1,1,0
1,1449,1,2,0
1,1449,1,3,0
1,1449,1,4,0
1,1449,1,5,0
1,1449,1,6,0
1,1449,1,7,0
1,1449,1,8,0
1,1449,1,9,0
1,1449,1,10,1
1,1450,1,1,0
1,1450,1,2,0
1,1450,1,3,0
1,1450,1,4,0
1,1450,1,5,0
1,1450,1,6,0
1,1450,1,7,0
1,1450,1,8,1
1,1451,1,1,0
1,1451,1,2,0
1,1451,1,3,0
1,1451,1,4,0
1,1451,1,5,0
1,1451,1,6,0
1,1451,1,7,0
1,1451,1,8,0
1,1451,1,9,1
1,1452,1,1,0
1,1452,1,2,0
1,1452,1,3,0
1,1452,1,4,0
1,1452,1,5,0
1,1452,1,6,0
1,1452,1,7,0
1,1452,1,8,0
1,1452,1,9,1
1,1453,1,1,0
1,1453,1,2,0
1,1453,1,3,0
1,1453,1,4,0
1,1453,1,5,0
1,1453,1,6,0
1,1453,1,7,0
1,1453,1,8,0
1,1453,1,9,1
1,1454,1,1,0
1,1454,1,2,0
1,1454,1,3,0
1,1454,1,4,0
1,1454,1,5,0
1,1454,1,6,0
1,1454,1,7,0
1,1454,1,8,1
1,1455,1,1,0
1,1455,1,2,0
1,1455,1,3,0
1,1455,1,4,0
1,1455,1,5,0
1,1455,1,6,0
1,1455,1,7,0
1,1455,1,8,0
1,1455,1,9,1
1,1456,1,1,0
1,1456,1,2,0
1,1456,1,3,0
1,1456,1,4,0
1,1456,1,5,0
1,1456,1,6,0
1,1456,1,7,0
1,1456,1,8,0
1,1456,1,9,0
1,1456,1,10,0
1,1456,1,11,1
1,1457,1,1,0
1,1457,1,2,0
1,1457,1,3,0
1,1457,1,4,0
1,1457,1,5,0
1,1457,1,6,0
1,1457,1,7,0
1,1457,1,8,0
1,1457,1,9,0
1,1457,1,10,1
1,1458,1,1,0
1,1458,1,2,0
1,1458,1,3,0
1,1458,1,4,0
1,1458,1,5,0
1,1458,1,6,0
1,1458,1,7,0
1,1458,1,8,1
1,1459,1,1,0
1,1459,1,2,0
1,1459,1,3,0
1,1459,1,4,0
1,1459,1,5,0
1,1459,1,6,0
1,1459,1,7,0
1,1459,1,8,1
1,1460,1,1,0
1,1460,1,2,0
1,1460,1,3,0
1,1460,1,4,0
1,1460,1,5,0
1,1460,1,6,0
1,1460,1,7,0
1,1460,1,8,0
1,1460,1,9,1
1,1461,1,1,0
1,1461,1,2,0
1,1461,1,3,0
1,1461,1,4,0
1,1461,1,5,0
1,1461,1,6,0
1,1461,1,7,0
1,1461,1,8,1
1,1462,1,1,0
1,1462,1,2,0
1,1462,1,3,0
1,1462,1,4,0
1,1462,1,5,0
1,1462,1,6,0
1,1462,1,7,0
1,1462,1,8,0
1,1462,1,9,1
1,1463,1,1,0
1,1463,1,2,0
1,1463,1,3,0
1,1463,1,4,0
1,1463,1,5,0
1,1463,1,6,0
1,1463,1,7,0
1,1463,1,8,0
1,1463,1,9,1
1,1464,1,1,0
1,1464,1,2,0
1,1464,1,3,0
1,1464,1,4,0
1,1464,1,5,0
1,1464,1,6,0
1,1464,1,7,0
1,1464,1,8,0
1,1464,1,9,0
1,1464,1,10,1
1,1465,1,1,0
1,1465,1,2,0
1,1465,1,3,0
1,1465,1,4,0
1,1465,1,5,0
1,1465,1,6,0
1,1465,1,7,0
1,1465,1,8,1
1,1466,1,1,0
1,1466,1,2,0
1,1466,1,3,0
1,1466,1,4,0
1,1466,1,5,0
1,1466,1,6,0
1,1466,1,7,0
1,1466,1,8,1
1,1467,1,1,0
1,1467,1,2,0
1,1467,1,3,0
1,1467,1,4,0
1,1467,1,5,0
1,1467,1,6,0
1,1467,1,7,0
1,1467,1,8,0
1,1467,1,9,0
1,1467,1,10,0
1,1467,1,11,0
1,1467,1,12,0
1,1467,1,13,1
1,1468,1,1,0
1,1468,1,2,0
1,1468,1,3,0
1,1468,1,4,0
1,1468,1,5,0
1,1468,1,6,0
1,1468,1,7,0
1,1468,1,8,0
1,1468,1,9,0
1,1468,1,10,1
1,1469,1,1,0
1,1469,1,2,0
1,1469,1,3,0
1,1469,1,4,0
1,1469,1,5,0
1,1469,1,6,0
1,1469,1,7,1
1,1470,3,1,0
1,1470,3,2,0
1,1470,3,3,0
1,1470,3,4,0
1,1470,3,5,0
1,1470,3,6,0
1,1470,3,7,0
1,1470,3,8,0
1,1470,3,9,0
1,1470,3,10,1
1,1471,2,1,0
1,1471,2,2,0
1,1471,2,3,0
1,1471,2,4,0
1,1471,2,5,0
1,1471,2,6,0
1,1471,2,7,0
1,1471,2,8,1
1,1472,3,1,0
1,1472,3,2,0
1,1472,3,3,0
1,1472,3,4,0
1,1472,3,5,0
1,1472,3,6,0
1,1472,3,7,0
1,1472,3,8,0
1,1472,3,9,0
1,1472,3,10,0
1,1472,3,11,0
1,1472,3,12,1
1,1473,2,1,0
1,1473,2,2,0
1,1473,2,3,0
1,1473,2,4,0
1,1473,2,5,0
1,1473,2,6,0
1,1473,2,7,0
1,1473,2,8,0
1,1473,2,9,1
1,1474,2,1,0
1,1474,2,2,0
1,1474,2,3,0
1,1474,2,4,0
1,1474,2,5,0
1,1474,2,6,0
1,1474,2,7,0
1,1474,2,8,0
1,1474,2,9,1
1,1475,3,1,0
1,1475,3,2,0
1,1475,3,3,0
1,1475,3,4,0
1,1475,3,5,0
1,1475,3,6,0
1,1475,3,7,0
1,1475,3,8,0
1,1475,3,9,0
1,1475,3,10,0
1,1475,3,11,1
1,1476,2,1,0
1,1476,2,2,0
1,1476,2,3,0
1,1476,2,4,0
1,1476,2,5,0
1,1476,2,6,0
1,1476,2,7,0
1,1476,2,8,1
1,1477,3,1,0
1,1477,3,2,0
1,1477,3,3,0
1,1477,3,4,0
1,1477,3,5,0
1,1477,3,6,0
1,1477,3,7,0
1,1477,3,8,0
1,1477,3,9,0
1,1477,3,10,1
1,1478,2,1,0
1,1478,2,2,0
1,1478,2,3,0
1,1478,2,4,0
1,1478,2,5,0
1,1478,2,6,0
1,1478,2,7,0
1,1478,2,8,0
1,1478,2,9,0
1,1478,2,10,1
1,1479,3,1,0
1,1479,3,2,0
1,1479,3,3,0
1,1479,3,4,0
1,1479,3,5,0
1,1479,3,6,0
1,1479,3,7,0
1,1479,3,8,0
1,1479,3,9,0
1,1479,3,10,0
1,1479,3,11,1
1,1480,2,1,0
1,1480,2,2,0
1,1480,2,3,0
1,1480,2,4,0
1,1480,2,5,0
1,1480,2,6,0
1,1480,2,7,1
1,1481,3,1,0
1,1481,3,2,0
1,1481,3,3,0
1,1481,3,4,0
1,1481,3,5,0
1,1481,3,6,0
1,1481,3,7,0
1,1481,3,8,0
1,1481,3,9,0
1,1481,3,10,0
1,1481,3,11,1
1,1482,2,1,0
1,1482,2,2,0
1,1482,2,3,0
1,1482,2,4,0
1,1482,2,5,0
1,1482,2,6,0
1,1482,2,7,1
1,1483,3,1,0
1,1483,3,2,0
1,1483,3,3,0
1,1483,3,4,0
1,1483,3,5,0
1,1483,3,6,0
1,1483,3,7,0
1,1483,3,8,0
1,1483,3,9,1
1,1484,3,1,0
1,1484,3,2,0
1,1484,3,3,0
1,1484,3,4,0
1,1484,3,5,0
1,1484,3,6,0
1,1484,3,7,0
1,1484,3,8,0
1,1484,3,9,0
1,1484,3,10,1
1,1485,2,1,0
1,1485,2,2,0
1,1485,2,3,0
1,1485,2,4,0
1,1485,2,5,0
1,1485,2,6,0
1,1485,2,7,0
1,1485,2,8,0
1,1485,2,9,0
1,1485,2,10,1
1,1486,3,1,0
1,1486,3,2,0
1,1486,3,3,0
1,1486,3,4,0
1,1486,3,5,0
1,1486,3,6,0
1,1486,3,7,0
1,1486,3,8,0
1,1486,3,9,0
1,1486,3,10,0
1,1486,3,11,0
1,1486,3,12,0
1,1486,3,13,1
1,1487,2,1,0
1,1487,2,2,0
1,1487,2,3,0
1,1487,2,4,0
1,1487,2,5,0
1,1487,2,6,0
1,1487,2,7,0
1,1487,2,8,0
1,1487,2,9,0
1,1487,2,10,0
1,1487,2,11,0
1,1487,2,12,0
1,1487,2,13,0
1,1487,2,14,0
1,1487,2,15,0
1,1488,3,1,0
1,1488,3,2,0
1,1488,3,3,0
1,1488,3,4,0
1,1488,3,5,0
1,1488,3,6,0
1,1488,3,7,0
1,1488,3,8,0
1,1488,3,9,0
1,1488,3,10,0
1,1488,3,11,0
1,1488,3,12,0
1,1488,3,13,0
1,1488,3,14,0
1,1488,3,15,1
1,1489,2,1,0
1,1489,2,2,0
1,1489,2,3,0
1,1489,2,4,0
1,1489,2,5,0
1,1489,2,6,0
1,1489,2,7,1
1,1490,3,1,0
1,1490,3,2,0
1,1490,3,3,0
1,1490,3,4,1
1,1491,3,1,0
1,1491,3,2,0
1,1491,3,3,0
1,1491,3,4,0
1,1491,3,5,0
1,1491,3,6,0
1,1491,3,7,0
1,1491,3,8,0
1,1491,3,9,0
1,1491,3,10,1
1,1492,2,1,0
1,1492,2,2,0
1,1492,2,3,0
1,1492,2,4,0
1,1492,2,5,0
1,1492,2,6,0
1,1492,2,7,0
1,1492,2,8,0
1,1492,2,9,1
1,1493,2,1,0
1,1493,2,2,0
1,1493,2,3,0
1,1493,2,4,0
1,1493,2,5,0
1,1493,2,6,0
1,1493,2,7,0
1,1493,2,8,1
1,1494,1,1,0
1,1494,1,2,0
1,1494,1,3,0
1,1494,1,4,0
1,1494,1,5,0
1,1494,1,6,0
1,1494,1,7,0
1,1494,1,8,0
1,1494,1,9,1
1,1495,1,1,0
1,1495,1,2,0
1,1495,1,3,0
1,1495,1,4,0
1,1495,1,5,0
1,1495,1,6,0
1,1495,1,7,0
1,1495,1,8,0
1,1495,1,9,0
1,1495,1,10,0
1,1495,1,11,0
1,1495,1,12,1
1,1496,1,1,0
1,1496,1,2,0
1,1496,1,3,0
1,1496,1,4,0
1,1496,1,5,0
1,1496,1,6,0
1,1496,1,7,0
1,1496,1,8,0
1,1496,1,9,1
1,1497,1,1,0
1,1497,1,2,0
1,1497,1,3,0
1,1497,1,4,0
1,1497,1,5,0
1,1497,1,6,0
1,1497,1,7,0
1,1497,1,8,0
1,1497,1,9,1
1,1498,1,1,0
1,1498,1,2,0
1,1498,1,3,0
1,1498,1,4,0
1,1498,1,5,0
1,1498,1,6,0
1,1498,1,7,0
1,1498,1,8,0
1,1498,1,9,1
1,1499,1,1,0
1,1499,1,2,0
1,1499,1,3,0
1,1499,1,4,0
1,1499,1,5,0
1,1499,1,6,0
1,1499,1,7,0
1,1499,1,8,0
1,1499,1,9,0
1,1499,1,10,0
1,1499,1,11,0
1,1499,1,12,1
1,1500,1,1,0
1,1500,1,2,0
1,1500,1,3,0
1,1500,1,4,0
1,1500,1,5,0
1,1500,1,6,0
1,1500,1,7,0
1,1500,1,8,0
1,1500,1,9,0
1,1500,1,10,1
1,1501,1,1,0
1,1501,1,2,0
1,1501,1,3,0
1,1501,1,4,0
1,1501,1,5,0
1,1501,1,6,0
1,1501,1,7,0
1,1501,1,8,0
1,1501,1,9,1
1,1502,1,1,0
1,1502,1,2,0
1,1502,1,3,0
1,1502,1,4,0
1,1502,1,5,0
1,1502,1,6,0
1,1502,1,7,0
1,1502,1,8,0
1,1502,1,9,1
1,1503,1,1,0
1,1503,1,2,0
1,1503,1,3,0
1,1503,1,4,0
1,1503,1,5,0
1,1503,1,6,0
1,1503,1,7,0
1,1503,1,8,0
1,1503,1,9,1
1,1504,1,1,0
1,1504,1,2,0
1,1504,1,3,0
1,1504,1,4,0
1,1504,1,5,0
1,1504,1,6,0
1,1504,1,7,0
1,1504,1,8,0
1,1504,1,9,0
1,1504,1,10,1
1,1505,1,1,0
1,1505,1,2,0
1,1505,1,3,0
1,1505,1,4,0
1,1505,1,5,0
1,1505,1,6,0
1,1505,1,7,0
1,1505,1,8,0
1,1505,1,9,1
1,1506,1,1,0
1,1506,1,2,0
1,1506,1,3,0
1,1506,1,4,0
1,1506,1,5,0
1,1506,1,6,0
1,1506,1,7,0
1,1506,1,8,0
1,1506,1,9,1
1,1507,1,1,0
1,1507,1,2,0
1,1507,1,3,0
1,1507,1,4,0
1,1507,1,5,0
1,1507,1,6,0
1,1507,1,7,0
1,1507,1,8,1
1,1508,1,1,0
1,1508,1,2,0
1,1508,1,3,0
1,1508,1,4,0
1,1508,1,5,0
1,1508,1,6,0
1,1508,1,7,0
1,1508,1,8,0
1,1508,1,9,0
1,1508,1,10,1
1,1509,1,1,0
1,1509,1,2,0
1,1509,1,3,0
1,1509,1,4,0
1,1509,1,5,0
1,1509,1,6,0
1,1509,1,7,0
1,1509,1,8,0
1,1509,1,9,1
1,1510,1,1,0
1,1510,1,2,0
1,1510,1,3,0
1,1510,1,4,0
1,1510,1,5,0
1,1510,1,6,0
1,1510,1,7,0
1,1510,1,8,0
1,1510,1,9,0
1,1510,1,10,1
1,1511,1,1,0
1,1511,1,2,0
1,1511,1,3,0
1,1511,1,4,0
1,1511,1,5,0
1,1511,1,6,0
1,1511,1,7,0
1,1511,1,8,0
1,1511,1,9,0
1,1511,1,10,1
1,1512,1,1,0
1,1512,1,2,0
1,1512,1,3,0
1,1512,1,4,0
1,1512,1,5,0
1,1512,1,6,0
1,1512,1,7,0
1,1512,1,8,0
1,1512,1,9,1
1,1513,1,1,0
1,1513,1,2,0
1,1513,1,3,0
1,1513,1,4,0
1,1513,1,5,0
1,1513,1,6,0
1,1513,1,7,0
1,1513,1,8,0
1,1513,1,9,1
1,1514,1,1,0
1,1514,1,2,0
1,1514,1,3,0
1,1514,1,4,0
1,1514,1,5,0
1,1514,1,6,0
1,1514,1,7,0
1,1514,1,8,0
1,1514,1,9,1
1,1515,1,1,0
1,1515,1,2,0
1,1515,1,3,0
1,1515,1,4,0
1,1515,1,5,0
1,1515,1,6,0
1,1515,1,7,0
1,1515,1,8,1
1,1516,2,1,0
1,1516,2,2,0
1,1516,2,3,0
1,1516,2,4,0
1,1516,2,5,1
1,1517,3,1,0
1,1517,3,2,0
1,1517,3,3,0
1,1517,3,4,0
1,1517,3,5,0
1,1517,3,6,0
1,1517,3,7,0
1,1517,3,8,0
1,1517,3,9,0
1,1517,3,10,0
1,1517,3,11,0
1,1517,3,12,0
1,1517,3,13,0
1,1517,3,14,0
1,1517,3,15,1
1,1518,2,1,0
1,1518,2,2,0
1,1518,2,3,0
1,1518,2,4,0
1,1518,2,5,0
1,1518,2,6,0
1,1518,2,7,0
1,1518,2,8,1
1,1519,3,1,0
1,1519,3,2,0
1,1519,3,3,0
1,1519,3,4,0
1,1519,3,5,0
1,1519,3,6,0
1,1519,3,7,0
1,1519,3,8,0
1,1519,3,9,0
1,1519,3,10,0
1,1519,3,11,0
1,1519,3,12,1
1,1520,3,1,0
1,1520,3,2,0
1,1520,3,3,0
1,1520,3,4,0
1,1520,3,5,0
1,1520,3,6,0
1,1520,3,7,0
1,1520,3,8,0
1,1520,3,9,0
1,1520,3,10,0
1,1520,3,11,1
1,1521,2,1,0
1,1521,2,2,0
1,1521,2,3,0
1,1521,2,4,0
1,1521,2,5,0
1,1521,2,6,0
1,1521,2,7,0
1,1521,2,8,0
1,1521,2,9,0
1,1521,2,10,0
1,1521,2,11,0
1,1521,2,12,1
1,1522,2,1,0
1,1522,2,2,0
1,1522,2,3,0
1,1522,2,4,0
1,1522,2,5,0
1,1522,2,6,0
1,1522,2,7,0
1,1522,2,8,0
1,1522,2,9,0
1,1522,2,10,1
1,1523,3,1,0
1,1523,3,2,0
1,1523,3,3,0
1,1523,3,4,0
1,1523,3,5,0
1,1523,3,6,0
1,1523,3,7,0
1,1523,3,8,0
1,1523,3,9,1
1,1524,2,1,0
1,1524,2,2,0
1,1524,2,3,0
1,1524,2,4,0
1,1524,2,5,0
1,1524,2,6,0
1,1524,2,7,0
1,1524,2,8,0
1,1524,2,9,1
1,1525,2,1,0
1,1525,2,2,0
1,1525,2,3,0
1,1525,2,4,0
1,1525,2,5,0
1,1525,2,6,1
1,1526,3,1,0
1,1526,3,2,0
1,1526,3,3,0
1,1526,3,4,0
1,1526,3,5,0
1,1526,3,6,0
1,1526,3,7,0
1,1526,3,8,0
1,1526,3,9,0
1,1526,3,10,0
1,1526,3,11,0
1,1526,3,12,1
1,1527,3,1,0
1,1527,3,2,0
1,1527,3,3,0
1,1527,3,4,0
1,1527,3,5,0
1,1527,3,6,0
1,1527,3,7,0
1,1527,3,8,0
1,1527,3,9,1
1,1528,3,1,0
1,1528,3,2,0
1,1528,3,3,0
1,1528,3,4,0
1,1528,3,5,0
1,1528,3,6,0
1,1528,3,7,0
1,1528,3,8,0
1,1528,3,9,0
1,1528,3,10,1
1,1529,3,1,0
1,1529,3,2,0
1,1529,3,3,0
1,1529,3,4,0
1,1529,3,5,0
1,1529,3,6,0
1,1529,3,7,0
1,1529,3,8,0
1,1529,3,9,0
1,1529,3,10,0
1,1529,3,11,1
1,1530,2,1,0
1,1530,2,2,0
1,1530,2,3,0
1,1530,2,4,0
1,1530,2,5,0
1,1530,2,6,0
1,1530,2,7,0
1,1530,2,8,0
1,1530,2,9,0
1,1530,2,10,1
1,1531,2,1,0
1,1531,2,2,0
1,1531,2,3,0
1,1531,2,4,0
1,1531,2,5,0
1,1531,2,6,0
1,1531,2,7,0
1,1531,2,8,0
1,1531,2,9,1
1,1532,3,1,0
1,1532,3,2,0
1,1532,3,3,0
1,1532,3,4,0
1,1532,3,5,0
1,1532,3,6,0
1,1532,3,7,0
1,1532,3,8,0
1,1532,3,9,0
1,1532,3,10,0
1,1532,3,11,0
1,1532,3,12,0
1,1532,3,13,1
1,1533,2,1,0
1,1533,2,2,0
1,1533,2,3,0
1,1533,2,4,0
1,1533,2,5,0
1,1533,2,6,0
1,1533,2,7,0
1,1533,2,8,0
1,1533,2,9,0
1,1533,2,10,1
1,1534,3,1,0
1,1534,3,2,0
1,1534,3,3,0
1,1534,3,4,0
1,1534,3,5,0
1,1534,3,6,0
1,1534,3,7,0
1,1534,3,8,0
1,1534,3,9,0
1,1534,3,10,0
1,1534,3,11,0
1,1534,3,12,0
1,1534,3,13,1
1,1535,2,1,0
1,1535,2,2,0
1,1535,2,3,0
1,1535,2,4,0
1,1535,2,5,0
1,1535,2,6,0
1,1535,2,7,0
1,1535,2,8,1
1,1536,3,1,0
1,1536,3,2,0
1,1536,3,3,0
1,1536,3,4,0
1,1536,3,5,0
1,1536,3,6,0
1,1536,3,7,0
1,1536,3,8,0
1,1536,3,9,0
1,1536,3,10,1
1,1537,3,1,0
1,1537,3,2,0
1,1537,3,3,0
1,1537,3,4,0
1,1537,3,5,0
1,1537,3,6,0
1,1537,3,7,0
1,1537,3,8,0
1,1537,3,9,0
1,1537,3,10,0
1,1537,3,11,0
1,1537,3,12,1
1,1538,2,1,0
1,1538,2,2,0
1,1538,2,3,0
1,1538,2,4,0
1,1538,2,5,0
1,1538,2,6,0
1,1538,2,7,0
1,1538,2,8,0
1,1538,2,9,1
1,1539,2,1,0
1,1539,2,2,0
1,1539,2,3,0
1,1539,2,4,0
1,1539,2,5,0
1,1539,2,6,0
1,1539,2,7,0
1,1539,2,8,0
1,1539,2,9,0
1,1539,2,10,1
1,1540,1,1,0
1,1540,1,2,0
1,1540,1,3,0
1,1540,1,4,0
1,1540,1,5,0
1,1540,1,6,0
1,1540,1,7,0
1,1540,1,8,0
1,1540,1,9,1
1,1541,1,1,0
1,1541,1,2,0
1,1541,1,3,0
1,1541,1,4,0
1,1541,1,5,0
1,1541,1,6,0
1,1541,1,7,0
1,1541,1,8,0
1,1541,1,9,1
1,1542,1,1,0
1,1542,1,2,0
1,1542,1,3,0
1,1542,1,4,0
1,1542,1,5,0
1,1542,1,6,0
1,1542,1,7,0
1,1542,1,8,0
1,1542,1,9,0
1,1542,1,10,1
1,1543,1,1,0
1,1543,1,2,0
1,1543,1,3,0
1,1543,1,4,0
1,1543,1,5,0
1,1543,1,6,0
1,1543,1,7,0
1,1543,1,8,1
1,1544,1,1,0
1,1544,1,2,0
1,1544,1,3,0
1,1544,1,4,0
1,1544,1,5,0
1,1544,1,6,0
1,1544,1,7,0
1,1544,1,8,0
1,1544,1,9,1
1,1545,1,1,0
1,1545,1,2,0
1,1545,1,3,0
1,1545,1,4,0
1,1545,1,5,0
1,1545,1,6,0
1,1545,1,7,0
1,1545,1,8,0
1,1545,1,9,0
1,1545,1,10,1
1,1546,1,1,0
1,1546,1,2,0
1,1546,1,3,0
1,1546,1,4,0
1,1546,1,5,0
1,1546,1,6,0
1,1546,1,7,0
1,1546,1,8,0
1,1546,1,9,1
1,1547,1,1,0
1,1547,1,2,0
1,1547,1,3,0
1,1547,1,4,0
1,1547,1,5,0
1,1547,1,6,0
1,1547,1,7,0
1,1547,1,8,0
1,1547,1,9,1
1,1548,1,1,0
1,1548,1,2,0
1,1548,1,3,0
1,1548,1,4,0
1,1548,1,5,0
1,1548,1,6,0
1,1548,1,7,0
1,1548,1,8,0
1,1548,1,9,0
1,1548,1,10,1
1,1549,1,1,0
1,1549,1,2,0
1,1549,1,3,0
1,1549,1,4,0
1,1549,1,5,0
1,1549,1,6,0
1,1549,1,7,0
1,1549,1,8,0
1,1549,1,9,1
1,1550,1,1,0
1,1550,1,2,0
1,1550,1,3,0
1,1550,1,4,0
1,1550,1,5,0
1,1550,1,6,0
1,1550,1,7,0
1,1550,1,8,0
1,1550,1,9,1
1,1551,1,1,0
1,1551,1,2,0
1,1551,1,3,0
1,1551,1,4,0
1,1551,1,5,0
1,1551,1,6,0
1,1551,1,7,0
1,1551,1,8,0
1,1551,1,9,0
1,1551,1,10,1
1,1552,1,1,0
1,1552,1,2,0
1,1552,1,3,0
1,1552,1,4,0
1,1552,1,5,0
1,1552,1,6,0
1,1552,1,7,0
1,1552,1,8,1
1,1553,1,1,0
1,1553,1,2,0
1,1553,1,3,0
1,1553,1,4,0
1,1553,1,5,0
1,1553,1,6,0
1,1553,1,7,0
1,1553,1,8,1
1,1554,1,1,0
1,1554,1,2,0
1,1554,1,3,0
1,1554,1,4,0
1,1554,1,5,0
1,1554,1,6,0
1,1554,1,7,0
1,1554,1,8,0
1,1554,1,9,1
1,1555,1,1,0
1,1555,1,2,0
1,1555,1,3,0
1,1555,1,4,0
1,1555,1,5,0
1,1555,1,6,0
1,1555,1,7,0
1,1555,1,8,0
1,1555,1,9,1
1,1556,1,1,0
1,1556,1,2,0
1,1556,1,3,0
1,1556,1,4,0
1,1556,1,5,0
1,1556,1,6,0
1,1556,1,7,0
1,1556,1,8,0
1,1556,1,9,1
1,1557,1,1,0
1,1557,1,2,0
1,1557,1,3,0
1,1557,1,4,0
1,1557,1,5,0
1,1557,1,6,0
1,1557,1,7,0
1,1557,1,8,1
1,1558,1,1,0
1,1558,1,2,0
1,1558,1,3,0
1,1558,1,4,0
1,1558,1,5,0
1,1558,1,6,0
1,1558,1,7,0
1,1558,1,8,0
1,1558,1,9,0
1,1558,1,10,1
1,1559,1,1,0
1,1559,1,2,0
1,1559,1,3,0
1,1559,1,4,0
1,1559,1,5,0
1,1559,1,6,0
1,1559,1,7,1
1,1560,1,1,0
1,1560,1,2,0
1,1560,1,3,0
1,1560,1,4,0
